id_trabajador,estado,antiguedad,curso,curso_id
1896,Ciudad de México,9.0,Procesamiento informático,112
1523,Ciudad de México,9.0,Registro de actos de partidos y agrupaciones políticas,126
1159,Veracruz,9.0,Reincorporación al padrón electoral,96
518,México,9.0,Reincorporación al padrón electoral,96
2005,Tamaulipas,9.0,Reincorporación al padrón electoral,96
1204,México,9.0,Distribución de documentación y material electoral,63
2076,Veracruz,9.0,Distribución de documentación y material electoral,63
2076,Veracruz,9.0,Almacenamiento de documentación y material electoral,102
1782,Ciudad de México,9.0,Desarrollo de sistemas,124
1726,Ciudad de México,9.0,Verificación de sesiones de los órganos desconcentrados,81
1204,México,9.0,"Diseño, mejora y producción de material electoral",92
277,Jalisco,8.0,Atención de asuntos jurídicos,116
1140,Chiapas,8.0,Atención de asuntos jurídicos,116
1408,Ciudad de México,8.0,Atención de asuntos jurídicos,116
2036,Hidalgo,8.0,Atención de asuntos jurídicos,116
277,Jalisco,8.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
350,Baja California,8.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
967,San Luis Potosí,8.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
1950,Quintana Roo,8.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
38,Chihuahua,8.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
750,Durango,8.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
928,Puebla,8.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
1158,México,8.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
1372,México,8.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
1624,Tamaulipas,8.0,Selección de personal,118
2023,México,8.0,Selección de personal,118
38,Chihuahua,8.0,Selección de personal,118
1904,Morelos,8.0,Selección de personal,118
4,Coahuila,8.0,Operación de las comisiones de vigilancia del registro federal de electores,109
777,Guerrero,8.0,Operación de las comisiones de vigilancia del registro federal de electores,109
1547,Veracruz,8.0,Administración de base de datos,113
1594,México,8.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
1412,Guerrero,8.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
928,Puebla,8.0,Construcción de la cartografía electoral,114
1372,México,8.0,Construcción de la cartografía electoral,114
4,Coahuila,8.0,Construcción de la cartografía electoral,114
1594,México,8.0,Construcción de la cartografía electoral,114
777,Guerrero,8.0,Construcción de la cartografía electoral,114
277,Jalisco,8.0,Fiscalización a los sujetos obligados,119
1408,Ciudad de México,8.0,Fiscalización a los sujetos obligados,119
777,Guerrero,8.0,Depuración del padrón electoral,110
1372,México,8.0,Depuración del padrón electoral,110
452,Baja California,8.0,Impartición de capacitación,101
1345,Jalisco,8.0,Impartición de capacitación,101
1320,México,8.0,Impartición de capacitación,128
750,Durango,8.0,"Planeación de planes, programas y proyectos",111
372,Veracruz,8.0,"Planeación de planes, programas y proyectos",111
4,Coahuila,8.0,Operación de módulos de atención ciudadana,120
967,San Luis Potosí,8.0,Operación de módulos de atención ciudadana,120
350,Baja California,8.0,Aplicación de metodología estadística y/o demográfica,115
1412,Guerrero,8.0,Aplicación de metodología estadística y/o demográfica,115
372,Veracruz,8.0,"Seguimiento de planes, programas y proyectos",121
750,Durango,8.0,"Seguimiento de planes, programas y proyectos",121
1547,Veracruz,8.0,"Seguimiento de planes, programas y proyectos",121
1158,México,8.0,Diseño de programas de capacitación,95
1345,Jalisco,8.0,Diseño de programas de capacitación,95
2063,Oaxaca,8.0,Diseño de programas de capacitación,95
1320,México,8.0,Diseño de programas de capacitación,95
1624,Tamaulipas,8.0,Diseño de programas de capacitación,129
1904,Morelos,8.0,Diseño de programas de capacitación,129
1320,México,8.0,Diseño de materiales de capacitación,122
1904,Morelos,8.0,Diseño de materiales de capacitación,122
928,Puebla,8.0,Diseño de materiales de capacitación,122
1624,Tamaulipas,8.0,Diseño de materiales de capacitación,122
8,Aguascalientes,8.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
280,México,8.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
1950,Quintana Roo,8.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
373,Veracruz,8.0,Administración de tecnología de información y comunicaciones,104
1158,México,8.0,"Evaluación de planes, programas y proyectos",123
1547,Veracruz,8.0,"Evaluación de planes, programas y proyectos",123
350,Baja California,8.0,"Evaluación de planes, programas y proyectos",123
372,Veracruz,8.0,Desarrollo de normativa,130
8,Aguascalientes,8.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",99
373,Veracruz,8.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",99
2023,México,8.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",99
2036,Hidalgo,8.0,Registro de actos de partidos y agrupaciones políticas,126
2023,México,8.0,Registro de actos de partidos y agrupaciones políticas,126
373,Veracruz,8.0,Registro de actos de partidos y agrupaciones políticas,126
1594,México,8.0,Reincorporación al padrón electoral,96
280,México,8.0,Distribución de documentación y material electoral,63
280,México,8.0,Almacenamiento de documentación y material electoral,102
228,México,8.0,Almacenamiento de documentación y material electoral,102
1408,Ciudad de México,8.0,Desarrollo de sistemas,124
228,México,8.0,Verificación de sesiones de los órganos desconcentrados,81
1140,Chiapas,8.0,Verificación de sesiones de los órganos desconcentrados,81
1412,Guerrero,8.0,"Diseño, mejora y producción de material electoral",92
228,México,8.0,"Diseño, mejora y producción de material electoral",92
452,Baja California,8.0,"Diseño, mejora y producción de documentación electoral",93
1950,Quintana Roo,8.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,125
8,Aguascalientes,8.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,125
452,Baja California,8.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,125
1430,Morelos,8.0,Administración de los tiempos del estado en radio y televisión,105
967,San Luis Potosí,8.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,28
1140,Chiapas,8.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,28
38,Chihuahua,8.0,Administración de centros de cómputo,29
136,México,7.0,Atención de asuntos jurídicos,116
138,Nuevo León,7.0,Atención de asuntos jurídicos,116
194,México,7.0,Atención de asuntos jurídicos,116
1102,Guerrero,7.0,Atención de asuntos jurídicos,116
1143,Nayarit,7.0,Atención de asuntos jurídicos,116
1407,Ciudad de México,7.0,Atención de asuntos jurídicos,131
1765,Ciudad de México,7.0,Atención de asuntos jurídicos,131
2146,Veracruz,7.0,Atención de asuntos jurídicos,131
161,Chihuahua,7.0,Atención de asuntos jurídicos,131
579,Tamaulipas,7.0,Atención de asuntos jurídicos,131
760,México,7.0,Atención de asuntos jurídicos,131
1255,Ciudad de México,7.0,Atención de asuntos jurídicos,131
1457,Ciudad de México,7.0,Atención de asuntos jurídicos,131
1728,Ciudad de México,7.0,Atención de asuntos jurídicos,131
523,México,7.0,Atención de asuntos jurídicos,131
1795,Jalisco,7.0,Atención de asuntos jurídicos,131
1826,Guerrero,7.0,Atención de asuntos jurídicos,131
579,Tamaulipas,7.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
136,México,7.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
194,México,7.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
13,Guanajuato,7.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
1181,Sonora,7.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
1711,Coahuila,7.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
1725,Ciudad de México,7.0,"Aplicación y gestión de recursos humanos, materiales y financieros",117
2146,Veracruz,7.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
547,Querétaro,7.0,Selección de personal,118
888,Ciudad de México,7.0,Selección de personal,118
1795,Jalisco,7.0,Selección de personal,118
444,Tabasco,7.0,Selección de personal,118
763,Guanajuato,7.0,Selección de personal,118
2038,Tamaulipas,7.0,Selección de personal,118
417,Ciudad de México,7.0,Operación de las comisiones de vigilancia del registro federal de electores,109
760,México,7.0,Operación de las comisiones de vigilancia del registro federal de electores,109
1181,Sonora,7.0,Operación de las comisiones de vigilancia del registro federal de electores,109
1890,Sonora,7.0,Operación de las comisiones de vigilancia del registro federal de electores,133
383,Jalisco,7.0,Administración de base de datos,113
523,México,7.0,Administración de base de datos,113
623,Tabasco,7.0,Administración de base de datos,113
1457,Ciudad de México,7.0,Administración de base de datos,113
1725,Ciudad de México,7.0,Administración de base de datos,134
1930,Ciudad de México,7.0,Administración de base de datos,134
547,Querétaro,7.0,Administración de base de datos,134
1102,Guerrero,7.0,Administración de base de datos,134
859,Ciudad de México,7.0,Construcción de la cartografía electoral,114
1826,Guerrero,7.0,Construcción de la cartografía electoral,114
57,Chiapas,7.0,Fiscalización a los sujetos obligados,119
947,Michoacán,7.0,Fiscalización a los sujetos obligados,119
1098,Sonora,7.0,Fiscalización a los sujetos obligados,119
1255,Ciudad de México,7.0,Fiscalización a los sujetos obligados,119
1996,Ciudad de México,7.0,Fiscalización a los sujetos obligados,119
13,Guanajuato,7.0,Fiscalización a los sujetos obligados,119
950,San Luis Potosí,7.0,Fiscalización a los sujetos obligados,119
1102,Guerrero,7.0,Fiscalización a los sujetos obligados,119
1492,Michoacán,7.0,Fiscalización a los sujetos obligados,119
1930,Ciudad de México,7.0,Fiscalización a los sujetos obligados,119
394,Ciudad de México,7.0,Fiscalización a los sujetos obligados,119
547,Querétaro,7.0,Fiscalización a los sujetos obligados,119
1457,Ciudad de México,7.0,Fiscalización a los sujetos obligados,119
1728,Ciudad de México,7.0,Fiscalización a los sujetos obligados,119
1985,Ciudad de México,7.0,Fiscalización a los sujetos obligados,119
311,Durango,7.0,Impartición de capacitación,128
950,San Luis Potosí,7.0,Impartición de capacitación,128
1985,Ciudad de México,7.0,Impartición de capacitación,128
2038,Tamaulipas,7.0,Impartición de capacitación,128
1725,Ciudad de México,7.0,Impartición de capacitación,128
1795,Jalisco,7.0,Impartición de capacitación,128
187,México,7.0,Impartición de capacitación,128
859,Ciudad de México,7.0,Impartición de capacitación,128
161,Chihuahua,7.0,"Planeación de planes, programas y proyectos",111
179,Yucatán,7.0,"Planeación de planes, programas y proyectos",111
1745,Ciudad de México,7.0,"Planeación de planes, programas y proyectos",135
950,San Luis Potosí,7.0,"Planeación de planes, programas y proyectos",135
1748,México,7.0,"Planeación de planes, programas y proyectos",135
1748,México,7.0,Operación de módulos de atención ciudadana,120
1890,Sonora,7.0,Operación de módulos de atención ciudadana,120
1748,México,7.0,Aplicación de metodología estadística y/o demográfica,115
